date,al_lme_prices,"('FeatureName.EXCHANGE_CURRENCY', 'us_dollar_index')","('FeatureName.EXPORT_CURRENCY', 'canadian_dollar_spot')","('FeatureName.EXPORT_CURRENCY', 'euro_spot')","('FeatureName.EXPORT_CURRENCY', 'emirate_dirham_spot')","('FeatureName.EXPORT_CURRENCY', 'russian_ruble_spot')","('FeatureName.EXPORT_CURRENCY', 'indian_rupee_spot')","('FeatureName.EXPORT_CURRENCY', 'nor_krone_spot')","('FeatureName.EXPORT_CURRENCY', 'australian_dollar_spot')","('FeatureName.EXPORT_CURRENCY', 'malaysian_ringgit_spot')","('FeatureName.IMPORT_CURRENCY', 'euro_spot')","('FeatureName.IMPORT_CURRENCY', 'japanese_yen_spot')","('FeatureName.IMPORT_CURRENCY', 'mexican_peso_spot')","('FeatureName.IMPORT_CURRENCY', 'south_korean_won_spot')","('FeatureName.IMPORT_CURRENCY', 'china_yuan_spot')","('FeatureName.IMPORT_CURRENCY', 'uk_pound_spot')","('FeatureName.IMPORT_CURRENCY', 'indian_rupee_spot')","('FeatureName.INVENTORY_STOCK', 'al_lme_closing_stock')","('FeatureName.INVENTORY_STOCK', 'al_comex_stocks')","('FeatureName.INVENTORY_STOCK', 'al_shfe_stocks')","('FeatureName.INVENTORY', 'al_lme_cancelled_warrants')","('FeatureName.INVENTORY', 'al_lme_delivered_out')","('FeatureName.INVENTORY', 'al_lme_delivered_in')","('FeatureName.SENTIMENT', 'pct_change_indpro_us')","('FeatureName.SENTIMENT', 'vdax_index')","('FeatureName.SENTIMENT', 'vix')","('FeatureName.SENTIMENT', '10yr_tips')","('FeatureName.SENTIMENT', 'ftse_bric_50_index')","('FeatureName.SENTIMENT', 'msci_em_europe_index')","('FeatureName.SENTIMENT', 'msci_europe_index')","('FeatureName.SENTIMENT', 'us_treasuries_2y')","('FeatureName.SENTIMENT', 'us_treasuries_10y')","('FeatureName.SENTIMENT', 'spx_small_cap_index')","('FeatureName.SENTIMENT', 'spx_index')","('FeatureName.SENTIMENT', 'eurostoxx_banks_index')","('FeatureName.SENTIMENT', 'eurostoxx_50_index')","('FeatureName.SENTIMENT', 'bdi')","('FeatureName.SENTIMENT', 'china_300')","('FeatureName.SENTIMENT', 'china_gdp_agr')","('FeatureName.SENTIMENT', 'germany_gdp_agr')","('FeatureName.SENTIMENT', 'japan_gdp_agr')","('FeatureName.SENTIMENT', 'us_gdp_agr')","('FeatureName.SENTIMENT', 'china_caixin_pmi')","('FeatureName.SENTIMENT', 'germany_pmi')","('FeatureName.SENTIMENT', 'japan_pmi')","('FeatureName.SENTIMENT', 'us_pmi')"
6/13/2024,2498.78,105.196,1.3742,1.0735,3.6729,87.8705,83.54,10.6557,0.6635,4.705,1.0735,157.02,18.355,1375.35,7.2522,1.2759,83.54,1079050,39367,150913,592725,6500,0,0.4,16.983,11.94,2.03,765.78,194.765,2124.714,4.688,4.24,1292.9,5433.7432,136.7,4935.5,1942,3526.1306,5.3,-0.2,-0.2,3,51.7,45.4,50.4,51.3
6/14/2024,2461.73,105.55,1.3735,1.07,3.6729,89.6118,83.547,10.6587,0.6614,4.717,1.07,157.37,18.454,1381.84,7.2557,1.2682,83.547,1073950,39367,160165,589525,5600,500,0.4,19.0561,12.66,2.03,759.98,194.953,2088.814,4.685,4.213,1272.44,5431.6017,133.73,4839.14,1948,3541.5331,5.3,-0.2,-0.2,3,51.7,45.4,50.4,51.3
6/17/2024,2444.22,105.32,1.3722,1.0734,3.6726,88.7205,83.5,10.6555,0.6612,4.717,1.0734,157.71,18.508,1378.46,7.2561,1.2703,83.5,1068675,39367,178814,585100,5275,0,0.4,20.3725,12.75,2.06,760.14,195.636,2095.668,4.761,4.279,1284.18,5473.2331,135.38,4880.42,1948,3536.1986,5.3,-0.2,-0.2,3,51.7,45.4,50.4,51.3
6/18/2024,2432.29,105.256,1.3717,1.0738,3.6726,85.3705,83.33,10.5746,0.6655,4.712,1.0738,157.85,18.395,1378.64,7.2543,1.2707,83.33,1066575,39367,175758,584875,2100,0,0.4,17.9034,12.3,2.01,756.11,198.558,2114.261,4.704,4.217,1284.81,5487.0265,136.96,4915.47,1961,3545.5902,5.3,-0.2,-0.2,3,51.7,45.4,50.4,51.3
6/19/2024,2447.66,105.254,1.3705,1.0742,3.6729,82.634,83.46,10.5584,0.6671,4.705,1.0742,158.08,18.408,1380.97,7.2569,1.2717,83.46,1061000,39367,170047,597425,5575,0,0.4,17.0208,12.48,2.01,775.56,200.063,2112.474,4.704,4.217,1284.81,5487.0265,136.79,4885.45,1943,3528.749,5.3,-0.2,-0.2,3,51.7,45.4,50.4,51.3
6/20/2024,2471.63,105.588,1.3687,1.07,3.673,87.2455,83.62,10.5478,0.6654,4.708,1.07,158.9,18.3454,1391.93,7.2604,1.2655,83.62,1055425,39367,167249,588850,5575,0,0.4,17.0208,13.28,2,771.72,199.841,2126.723,4.729,4.254,1281,5473.1688,138.28,4947.73,1984,3503.2817,5.3,-0.2,-0.2,3,51.7,45.4,50.4,51.3
6/21/2024,2464.95,105.796,1.3694,1.0691,3.673,89.0705,83.558,10.555,0.6639,4.71,1.0691,159.79,18.1,1387.01,7.2609,1.2645,83.558,1049825,37226,165179,583325,5600,0,0.4,17.0208,13.2,2.02,760.68,199.612,2103.617,4.73,4.257,1282.37,5464.6213,135.95,4907.3,1997,3495.6198,5.3,-0.2,-0.2,3,51.7,45.4,50.4,51.3
6/24/2024,2456.47,105.473,1.3654,1.0732,3.6729,87.9955,83.45,10.5354,0.6656,4.709,1.0732,159.59,17.938,1386.37,7.2586,1.2679,83.45,1044325,37226,163159,577825,5500,0,0.4,15.0978,13.33,2.03,760.87,201.399,2127.708,4.734,4.248,1290.85,5447.8727,138.86,4950.98,1973,3476.8102,5.3,-0.2,-0.2,3,51.7,45.4,50.4,51.3
6/25/2024,2448,105.607,1.3655,1.0713,3.6724,88.2455,83.403,10.6123,0.6645,4.703,1.0713,159.69,18.0932,1390.44,7.2629,1.2683,83.403,1038725,37226,160533,572225,5600,0,0.4,15.7651,12.84,2.01,762.94,200.865,2118.142,4.734,4.238,1279.85,5469.2974,137.82,4935.97,1926,3457.9023,5.3,-0.2,-0.2,3,51.7,45.4,50.4,51.3
6/26/2024,2466.34,106.052,1.37,1.0679,3.6726,88.2455,83.56,10.6779,0.6646,4.71,1.0679,160.79,18.325,1392.9,7.2666,1.262,83.56,1032875,37226,158736,566375,5850,0,0.4,16.1472,12.55,2.06,762.93,199.286,2102.966,4.749,4.316,1279.83,5477.9036,137.16,4915.94,1964,3480.2648,5.3,-0.2,-0.2,3,51.7,45.4,50.4,51.3
6/27/2024,2447.97,105.906,1.3701,1.0702,3.6729,84.9955,83.4379,10.6221,0.6645,4.718,1.0702,160.74,18.419,1386.35,7.2688,1.2638,83.4379,1026925,35128,156608,560425,5950,0,0.4,16.4062,12.24,2.03,747.62,199.695,2099.072,4.716,4.288,1285.1,5482.8718,136.74,4902.6,2031,3454.1175,5.3,-0.2,-0.2,3,51.7,45.4,50.4,51.3
6/28/2024,2487.82,105.866,1.3677,1.0713,3.6729,85.7455,83.355,10.6642,0.6667,4.715,1.0713,160.83,18.33,1380.73,7.2672,1.2642,83.355,1021350,34779,155863,554850,5575,0,0.4,15.9813,12.44,2.08,745.37,201.392,2095.465,4.72,4.343,1296.98,5460.4826,136.81,4894.02,2050,3461.657,5.3,-0.2,-0.2,3,51.7,45.4,50.4,51.3
7/1/2024,2471.74,105.901,1.3735,1.0738,3.6726,86.7455,83.438,10.6492,0.6659,4.71,1.0738,161.45,18.337,1382.5,7.2683,1.2647,83.438,1014925,35274,155614,548525,6425,0,1.1,14.0907,12.22,2.16,744.97,200.683,2103.881,4.772,4.479,1285.93,5475.0884,140.69,4929.99,2158,3478.1827,4.7,0,-1,3,51.8,43.5,50,51.6
7/2/2024,2475.78,105.722,1.3676,1.0744,3.6729,87.8455,83.5,10.6679,0.6666,4.717,1.0744,161.44,18.248,1386.03,7.2712,1.2684,83.5,1009825,35274,154813,543425,5100,0,1.1,14.423,12.03,2.13,746.14,198.807,2098.107,4.739,4.436,1291.03,5509.0111,139.03,4906.33,2179,3471.7857,4.7,0,-1,3,51.8,43.5,50,51.6
7/3/2024,2498.99,105.403,1.3638,1.0786,3.6729,87.8455,83.52,10.5521,0.6704,4.718,1.0786,161.68,18.1592,1386.8,7.2699,1.274,83.52,1004825,35274,154813,538425,5000,0,1.1,13.3879,12.09,2.09,760.29,201.391,2124.678,4.693,4.347,1292.2,5537.0191,141.36,4965.8,2064,3463.4141,4.7,0,-1,3,51.8,43.5,50,51.6
7/4/2024,2473.53,105.13,1.3613,1.081,3.6729,88.9955,83.475,10.5658,0.6727,4.707,1.081,161.25,18.077,1380.22,7.2668,1.2757,83.475,999725,35274,153197,548325,5100,0,1.1,13.0608,12.26,2.09,763.96,202.682,2137.481,4.693,4.347,1292.2,5537.0191,143.23,4987.48,2021,3445.8128,4.7,0,-1,3,51.8,43.5,50,51.6
7/5/2024,2478.43,104.875,1.3639,1.0836,3.6729,87.9955,83.5,10.5555,0.6749,4.707,1.0836,160.72,18.0925,1376.57,7.268,1.2808,83.5,994175,35249,152450,546250,5550,0,1.1,13.1647,12.48,2,756.79,202.394,2136.043,4.599,4.273,1282.79,5567.1904,142.33,4979.39,1966,3431.0605,4.7,0,-1,3,51.8,43.5,50,51.6
7/8/2024,2473.92,105,1.3635,1.0822,3.6729,86.6205,83.5,10.592,0.6736,4.707,1.0822,160.81,17.996,1383.27,7.2683,1.2804,83.5,988525,35249,150573,541950,5650,0,1.1,11.8459,12.37,2.01,747.96,203.767,2136.92,4.618,4.269,1289.85,5572.8502,142.23,4969.83,1940,3401.7604,4.7,0,-1,3,51.8,43.5,50,51.6
7/9/2024,2436.98,105.129,1.3634,1.0812,3.6729,86.4955,83.465,10.5445,0.674,4.706,1.0812,161.31,17.918,1382.92,7.2725,1.2783,83.465,987025,35249,149753,540450,1500,0,1.1,14.0514,12.51,2.04,750.79,203.789,2114.3,4.628,4.3,1281.24,5576.9845,140.68,4903.62,1894,3439.8111,4.7,0,-1,3,51.8,43.5,50,51.6
7/10/2024,2420.46,105.048,1.3618,1.083,3.6724,88.3455,83.51,10.6971,0.6747,4.698,1.083,161.67,17.8156,1382.81,7.2759,1.2845,83.51,982000,35249,149256,536025,5025,0,1.1,13.2271,12.85,2.01,750.78,203.328,2135.098,4.633,4.28,1295.47,5633.9122,142.27,4958.86,1939,3428.9657,4.7,0,-1,3,51.8,43.5,50,51.6
7/11/2024,2412.84,104.44,1.3632,1.0865,3.6729,86.9955,83.5072,10.7077,0.6759,4.685,1.0865,158.8,17.766,1370.96,7.2576,1.2909,83.5072,976725,35249,147333,530750,5275,0,1.1,11.6106,12.92,1.95,761.91,205.2,2157.778,4.507,4.193,1338.35,5584.5443,142.31,4976.13,1947,3468.169,4.7,0,-1,3,51.8,43.5,50,51.6
7/12/2024,2415.93,104.093,1.3631,1.0906,3.6729,87.8705,83.513,10.7279,0.6783,4.667,1.0906,157.89,17.606,1373.67,7.25,1.2992,83.513,970725,35349,148824,554750,6000,0,1.1,11.0384,12.46,1.94,780.53,205.726,2183.277,4.46,4.187,1350.46,5615.3488,143.23,5043.02,1997,3472.4014,4.7,0,-1,3,51.8,43.5,50,51.6
7/15/2024,2402.7,104.189,1.3682,1.0894,3.6729,88.3455,83.551,10.8136,0.6759,4.67,1.0894,158.01,17.725,1384.17,7.2592,1.2966,83.551,965550,35349,166625,560075,5175,0,1.1,13.2306,13.12,1.96,767.61,207.002,2162.053,4.453,4.229,1369.37,5631.216,142.66,4983.11,1993,3476.2467,4.7,0,-1,3,51.8,43.5,50,51.6
7/16/2024,2345.72,104.27,1.3671,1.0897,3.6729,88.3955,83.5241,10.7869,0.6733,4.674,1.0897,158.34,17.662,1382.77,7.2685,1.2965,83.5241,964350,35349,164360,558100,3525,2325,1.1,14.5693,13.19,1.91,754.58,206.733,2148.444,4.445,4.167,1418.3,5667.1977,142.89,4947.83,1942,3498.2827,4.7,0,-1,3,51.8,43.5,50,51.6
7/17/2024,2343.46,103.748,1.3682,1.0937,3.6728,88.4955,83.58,10.7201,0.6727,4.66,1.0937,156.16,17.692,1378.51,7.2607,1.3008,83.58,963825,35349,162915,556800,3700,3175,1.1,16.7563,14.48,1.9,750.98,205.965,2147.846,4.429,4.146,1410.96,5588.2717,143.82,4891.46,1890,3501.5836,4.7,0,-1,3,51.8,43.5,50,51.6
7/18/2024,2326.24,104.173,1.3704,1.0896,3.6728,88.3955,83.58,10.805,0.6705,4.665,1.0896,157.37,17.948,1384.48,7.26,1.2941,83.58,960075,35349,161092,553050,3750,0,1.1,16.7563,15.93,1.89,747.27,206.928,2140.038,4.461,4.188,1389.97,5544.5932,144.82,4870.12,1912,3520.931,4.7,0,-1,3,51.8,43.5,50,51.6
7/19/2024,2294.69,104.396,1.3732,1.0877,3.6728,87.6955,83.724,10.9225,0.6682,4.685,1.0877,157.49,18.035,1388.79,7.2695,1.2919,83.724,956200,47049,159617,549175,3875,0,1.1,16.7563,16.52,1.93,735.15,206.269,2118.88,4.507,4.239,1380.44,5505.0031,143.89,4827.24,1902,3539.0156,4.7,0,-1,3,51.8,43.5,50,51.6
7/22/2024,2241.97,104.314,1.3751,1.0889,3.6729,87.8455,83.6514,10.9366,0.6642,4.678,1.0889,157,17.925,1386.99,7.2736,1.2932,83.6514,952225,44764,158543,554875,3975,0,1.1,14.6191,14.91,1.96,746.57,206.864,2137.87,4.523,4.26,1400.98,5564.4129,146.78,4897.44,1896,3514.9249,4.7,0,-1,3,51.8,43.5,50,51.6
7/23/2024,2240.36,104.45,1.3781,1.0851,3.6729,87.8455,83.6757,11.0077,0.6614,4.669,1.0851,155.58,18.1397,1384.59,7.2748,1.2905,83.6757,948450,43400,157249,551400,3775,0,1.1,13.5178,14.72,1.96,738.3,206.149,2133.251,4.483,4.239,1411.06,5555.7437,147.7,4916.8,1869,3439.8779,4.7,0,-1,3,51.8,43.5,50,51.6
7/24/2024,2251.29,104.391,1.3807,1.0839,3.6729,86.2405,83.71,11.0265,0.6581,4.671,1.0839,153.87,18.354,1382.17,7.2625,1.2906,83.71,947225,43400,156650,548175,3750,2525,1.1,14.9636,18.04,2,732.64,205.995,2121.599,4.416,4.286,1384.75,5427.1277,147.1,4861.87,1864,3418.1663,4.7,0,-1,3,51.8,43.5,50,51.6
7/25/2024,2214.7,104.355,1.3824,1.0844,3.6729,84.9955,83.72,11.0299,0.6538,4.66,1.0844,153.93,18.4475,1382.22,7.231,1.2851,83.72,943675,43400,156127,580825,3550,0,1.1,15.5547,18.46,1.99,718.97,204.916,2106.823,4.443,4.256,1403.96,5399.2225,145.66,4811.28,1834,3399.2716,4.7,0,-1,3,51.8,43.5,50,51.6
7/26/2024,2233.99,104.316,1.3833,1.0857,3.6729,86.0955,83.703,11.0046,0.6548,4.655,1.0857,153.72,18.45,1383.72,7.2502,1.2872,83.703,940125,43400,155524,579875,3550,0,1.1,14.8944,16.39,1.93,720.64,205.591,2123.943,4.389,4.2,1429.35,5459.0974,145.56,4862.5,1808,3409.2931,4.7,0,-1,3,51.8,43.5,50,51.6
7/29/2024,2190.18,104.564,1.3851,1.0819,3.6729,86.3955,83.7484,11.0035,0.6548,4.637,1.0819,154.01,18.6271,1380.57,7.2597,1.2859,83.7484,936625,53185,154502,576375,3500,0,1.1,15.7757,16.6,1.92,726.63,205.88,2111.837,4.387,4.178,1419.57,5463.5385,144.75,4815.39,1797,3390.742,4.7,0,-1,3,51.8,43.5,50,51.6
7/30/2024,2157.97,104.554,1.3847,1.0815,3.6727,85.7455,83.72,10.9518,0.6537,4.62,1.0815,152.76,18.751,1382.81,7.2511,1.2834,83.72,933125,53185,153806,573875,3500,0,1.1,15.306,17.69,1.9,717.14,205.734,2118.359,4.359,4.141,1428.11,5436.4441,146.49,4841,1762,3369.3821,4.7,0,-1,3,51.8,43.5,50,51.6
7/31/2024,2228.01,104.096,1.3808,1.0825,3.6727,86.15,83.6992,10.8894,0.654,4.592,1.0825,149.98,18.6,1369.08,7.2193,1.2856,83.6992,929325,53185,153141,570075,3800,0,-0.2,14.1306,16.36,1.85,731.34,208.208,2139.101,4.338,4.105,1435.83,5522.3018,144.71,4872.94,1708,3442.0844,4.7,0,-1,3,49.7,43.2,49,49.7
8/1/2024,2237.61,104.421,1.3873,1.0791,3.6728,85.4955,83.71,10.9466,0.6498,4.567,1.0791,149.36,18.845,1369.08,7.2441,1.2739,83.71,925625,57547,152541,567450,3700,0,-0.2,16.9493,18.59,1.79,726.23,207.039,2107.68,4.165,3.978,1397.24,5446.6843,138.7,4765.72,1668,3419.2666,4.7,0,-1,3,49.7,43.2,49,49.7
8/2/2024,2202.67,103.208,1.3872,1.0908,3.6728,85.4955,83.794,10.9267,0.6509,4.495,1.0908,146.54,19.162,1356.63,7.16,1.2798,83.794,921625,57547,154008,563450,4000,0,-0.2,24.3663,23.39,1.76,712.54,204.831,2075.283,3.872,3.796,1350.34,5346.5633,132.75,4638.7,1675,3384.3919,4.7,0,-1,3,49.7,43.2,49,49.7
8/5/2024,2188.16,102.689,1.3823,1.0952,3.6728,84.8705,84.018,11.0156,0.6495,4.42,1.0952,144.17,19.332,1366.4,7.13,1.2773,84.018,918050,66204,154008,559875,3575,0,-0.2,32.0694,38.57,1.71,706.75,196.856,2041.462,3.885,3.783,1306.74,5186.3304,129.92,4571.6,1677,3343.3205,4.7,0,-1,3,49.7,43.2,49,49.7
8/6/2024,2233.78,102.969,1.3785,1.093,3.6727,85.6705,83.93,10.9071,0.6518,4.47,1.093,144.3,19.564,1374.52,7.1563,1.2689,83.93,914450,66204,153540,558725,3600,0,-0.2,25.0293,27.71,1.78,710.77,198.222,2039.173,3.985,3.888,1323.1,5240.0261,128.99,4575.22,1685,3342.9789,4.7,0,-1,3,49.7,43.2,49,49.7
8/7/2024,2230.72,103.197,1.3758,1.0921,3.6727,85.7705,83.885,10.7968,0.6517,4.492,1.0921,146.69,19.267,1374.47,7.176,1.2691,83.885,910950,66204,152842,555225,3500,0,-0.2,19.253,27.85,1.85,721.08,200.045,2069.828,4.001,3.968,1308.46,5199.5,132.6,4668.06,1698,3341.489,4.7,0,-1,3,49.7,43.2,49,49.7
8/8/2024,2221.04,103.209,1.3728,1.0918,3.6728,86.7,83.99,10.8327,0.6592,4.47,1.0918,147.28,18.86,1373.43,7.1747,1.2747,83.99,907450,64962,152566,552650,3500,0,-0.2,19.5213,23.79,1.87,725.76,200.439,2067.228,4.044,3.997,1338.73,5319.3081,132.29,4668.74,1683,3342.9369,4.7,0,-1,3,49.7,43.2,49,49.7
8/9/2024,2250.39,103.135,1.3729,1.0916,3.6728,88.5955,83.945,10.7913,0.6572,4.415,1.0916,146.61,18.824,1364.19,7.166,1.2759,83.945,903600,63725,153196,548800,3850,0,-0.2,17.7154,20.37,1.84,734.16,200.345,2081.612,4.053,3.942,1336.33,5344.1644,133.05,4675.28,1670,3331.6274,4.7,0,-1,3,49.7,43.2,49,49.7
8/12/2024,2253.66,103.139,1.3741,1.0931,3.6725,90.9955,83.93,10.8033,0.6585,4.45,1.0931,147.19,19.059,1368.88,7.1744,1.2764,83.93,899900,63256,154355,545100,3700,0,-0.2,20.2424,20.71,1.79,740.83,201.839,2082.009,4.015,3.909,1319.93,5344.3852,133.3,4671.88,1655,3325.8645,4.7,0,-1,3,49.7,43.2,49,49.7
8/13/2024,2279.04,102.559,1.3704,1.0992,3.6728,90.4955,83.91,10.7258,0.6631,4.446,1.0992,146.82,18.997,1361.41,7.1551,1.2857,83.91,896200,61561,160793,542400,3700,0,-0.2,18.6944,18.12,1.76,744.27,202.585,2097.784,3.942,3.854,1342.13,5434.4328,133.63,4694.92,1670,3334.3903,4.7,0,-1,3,49.7,43.2,49,49.7
8/14/2024,2286.24,102.568,1.3714,1.1012,3.6726,89.7955,83.96,10.7114,0.6596,4.415,1.1012,147.31,18.78,1356,7.1382,1.2825,83.96,892475,61561,162847,538675,3725,0,-0.2,15.6368,16.19,1.77,739.1,204.203,2123.238,3.947,3.822,1336.41,5455.212,134.16,4727.6,1728,3309.2389,4.7,0,-1,3,49.7,43.2,49,49.7
8/15/2024,2316.84,102.977,1.3728,1.0971,3.6724,88.8705,83.94,10.7421,0.6612,4.43,1.0971,149.27,18.6372,1364.22,7.1734,1.2851,83.94,888975,61561,200882,542350,3500,0,-0.2,15.6368,15.23,1.8,739.18,205.229,2138.065,4.101,3.926,1367.02,5543.2182,136.52,4807.77,1692,3341.953,4.7,0,-1,3,49.7,43.2,49,49.7
8/16/2024,2319.92,102.463,1.3676,1.1028,3.6724,89.4455,83.88,10.66,0.6666,4.428,1.1028,147.58,18.632,1349.11,7.1644,1.2944,83.88,885375,61561,204401,538750,3600,0,-0.2,15.6368,14.8,1.81,753.69,206.632,2145.381,4.066,3.892,1370.44,5554.2511,137.99,4840.52,1691,3345.634,4.7,0,-1,3,49.7,43.2,49,49.7
8/19/2024,2414.06,101.886,1.3634,1.1085,3.6724,89.8205,83.85,10.546,0.6728,4.378,1.1085,146.57,18.656,1331.64,7.1393,1.2988,83.85,881450,61288,204401,534825,3925,0,-0.2,13.8784,14.65,1.79,761.67,208.491,2173.186,4.068,3.867,1382.25,5608.2473,139.26,4871.41,1708,3356.9677,4.7,0,-1,3,49.7,43.2,49,49.7
8/20/2024,2468.07,101.441,1.3618,1.113,3.6728,91.1455,83.75,10.4853,0.6741,4.375,1.113,145.25,18.982,1327.54,7.132,1.3029,83.75,877950,61288,202098,531325,3500,0,-0.2,14.218,15.88,1.75,755.26,208.309,2172.81,4,3.818,1365.8,5597.1248,137.89,4857.58,1735,3332.7034,4.7,0,-1,3,49.7,43.2,49,49.7
8/21/2024,2461.06,101.039,1.3595,1.115,3.6724,91.4955,83.87,10.5037,0.6742,4.375,1.115,145.26,19.27,1332.76,7.1344,1.3092,83.87,874450,61288,201600,527825,3500,0,-0.2,14.2414,16.27,1.72,751.14,209.366,2182.582,3.922,3.776,1382.23,5620.8527,138.42,4885.28,1759,3321.635,4.7,0,-1,3,49.7,43.2,49,49.7
8/22/2024,2462.92,101.508,1.3615,1.1112,3.6727,91.3,83.93,10.5955,0.6704,4.376,1.1112,146.26,19.516,1341.29,7.144,1.3088,83.93,870950,63909,201377,524325,3500,0,-0.2,14.9284,17.55,1.76,759.91,208.721,2188.102,4.01,3.862,1370.97,5570.6446,139.06,4885,1768,3313.1357,4.7,0,-1,3,49.7,43.2,49,49.7
8/23/2024,2537.15,100.718,1.3507,1.119,3.6727,91.4955,83.809,10.453,0.6792,4.372,1.119,144.37,19.094,1323.43,7.1244,1.3209,83.809,867225,63909,200955,520600,3725,0,-0.2,14.0175,15.86,1.68,755.29,209.697,2210.046,3.913,3.807,1412.16,5634.6058,140.5,4909.2,1762,3327.1905,4.7,0,-1,3,49.7,43.2,49,49.7
8/26/2024,2537.15,100.851,1.3487,1.1161,3.6724,91.9955,83.84,10.5295,0.6771,4.345,1.1161,144.52,19.395,1327.48,7.1212,1.319,83.84,867225,62134,200683,520600,3725,0,-0.2,14.3612,16.15,1.67,755.29,210.337,2209.009,3.934,3.818,1410.16,5616.8359,140.21,4896.69,1762,3324.2231,4.7,0,-1,3,49.7,43.2,49,49.7
8/27/2024,2530.37,100.552,1.344,1.1184,3.6728,91.4955,83.91,10.4588,0.6792,4.345,1.1184,143.95,19.75,1325.77,7.1244,1.3255,83.91,860225,62259,199553,514925,7000,0,-0.2,14.1216,15.43,1.68,747.34,210.21,2211.403,3.903,3.833,1402.46,5625.802,141.38,4898.78,1721,3305.3338,4.7,0,-1,3,49.7,43.2,49,49.7
8/28/2024,2466.93,101.094,1.348,1.112,3.6724,91.4955,83.9,10.4951,0.6785,4.34,1.112,144.57,19.6412,1335.98,7.1245,1.319,83.9,856725,51434,199453,511425,3500,0,-0.2,14.5104,17.11,1.69,735.99,208.359,2211.626,3.867,3.841,1398.8,5592.1772,141.52,4913.03,1755,3286.4956,4.7,0,-1,3,49.7,43.2,49,49.7
8/29/2024,2432.85,101.343,1.3483,1.1077,3.6727,91.9955,83.88,10.4989,0.6797,4.308,1.1077,144.98,19.835,1333.24,7.0972,1.3168,83.88,852150,51434,200430,506850,4575,0,-0.2,14.0796,15.65,1.71,738.8,209.268,2217.181,3.893,3.867,1405.47,5591.9637,142.15,4966.27,1827,3277.6812,4.7,0,-1,3,49.7,43.2,49,49.7
8/30/2024,2423.65,101.698,1.3493,1.1047,3.6727,90.6455,83.867,10.5944,0.6764,4.318,1.1047,146.16,19.71,1336.56,7.09,1.3126,83.867,847425,51434,200081,502125,4725,0,-0.2,14.3232,15,1.76,747.26,209.155,2218.537,3.927,3.911,1412.57,5648.3972,143.31,4957.98,1814,3321.4323,4.7,0,-1,3,49.7,43.2,49,49.7
9/2/2024,2402.27,101.653,1.3491,1.1071,3.6728,89.7955,83.88,10.582,0.679,4.35,1.1071,146.9,19.812,1337.48,7.117,1.3149,83.88,843925,51434,199606,498625,3500,0,0,14.383,15.55,1.76,738.45,209.782,2217.677,3.927,3.911,1412.57,5648.3972,143.29,4973.07,1919,3265.011,4.7,0,-1,3,50.4,42.4,49.8,47.9
9/3/2024,2386.36,101.825,1.355,1.1043,3.6727,87.7912,83.95,10.6776,0.6709,4.365,1.1043,145.47,19.7836,1339.29,7.1209,1.3111,83.95,840425,51234,198861,495125,3500,0,0,17.0108,20.72,1.73,736.44,208.067,2191.034,3.888,3.844,1371.84,5528.9334,140.61,4912.52,1947,3273.4282,4.7,0,-1,3,50.4,42.4,49.8,47.9
9/4/2024,2374.86,101.358,1.3506,1.1082,3.6727,87.4968,83.96,10.6036,0.6724,4.35,1.1082,143.73,19.925,1333.34,7.1119,1.3142,83.96,836925,51184,197496,491625,3500,0,0,19.0776,21.32,1.7,731.01,207.983,2178.488,3.77,3.768,1368.94,5520.0678,139.9,4848.18,1902,3252.1649,4.7,0,-1,3,50.4,42.4,49.8,47.9
9/5/2024,2361.04,101.107,1.3503,1.111,3.6727,88.2455,83.961,10.6102,0.674,4.3355,1.111,143.44,19.861,1333.04,7.0921,1.3175,83.961,833425,51184,193901,488125,3500,0,0,19.2339,19.9,1.7,729.71,208.325,2163.52,3.752,3.733,1361.66,5503.4086,141.47,4815.15,1919,3257.7578,4.7,0,-1,3,50.4,42.4,49.8,47.9
9/6/2024,2321.27,101.177,1.3571,1.1083,3.6727,90.3455,83.985,10.7002,0.667,4.328,1.1083,142.27,19.969,1337.26,7.0876,1.3123,83.985,834850,51084,189095,484625,3500,4925,0,21.7771,22.38,1.69,728.28,206.998,2148.665,3.65,3.71,1338.28,5408.4221,138.91,4738.06,1941,3231.3457,4.7,0,-1,3,50.4,42.4,49.8,47.9
9/9/2024,2328.1,101.552,1.3556,1.1034,3.6727,90.5455,83.928,10.8328,0.666,4.368,1.1034,143.17,19.881,1341.66,7.1133,1.3072,83.928,831350,50984,184204,481125,3500,0,0,20.1685,19.45,1.66,721.19,204.934,2151.098,3.667,3.699,1334.95,5471.0514,140.57,4778.66,1958,3192.9516,4.7,0,-1,3,50.4,42.4,49.8,47.9
9/10/2024,2317.23,101.63,1.361,1.1019,3.6727,90.9955,83.949,10.8407,0.6651,4.34,1.1019,142.43,20.0945,1343.21,7.1205,1.3079,83.949,827850,50784,180877,477625,3500,0,0,19.679,19.08,1.63,722.57,205.077,2133.828,3.609,3.644,1330.97,5495.5194,138.47,4747.2,1941,3195.7552,4.7,0,-1,3,50.4,42.4,49.8,47.9
